ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
1453,5067699-11.2024.4.02.5101,10,CONSONANCIA
1520,5008305-22.2024.4.02.5118,10,CONSONANCIA
1534,5001285-07.2024.4.02.5109,10,CONSONANCIA
1559,5065759-11.2024.4.02.5101,10,CONSONANCIA
1597,5001263-46.2024.4.02.5109,10,CONSONANCIA
1613,5002023-07.2024.4.02.5105,10,CONSONANCIA
1614,5064734-60.2024.4.02.5101,10,CONSONANCIA
1632,5005046-61.2024.4.02.5104,10,CONSONANCIA
1659,5064269-51.2024.4.02.5101,10,CONSONANCIA
1672,5002429-25.2024.4.02.5106,10,CONSONANCIA
1753,5005615-65.2024.4.02.5006,10,CONSONANCIA
1800,5027246-80.2024.4.02.5001,10,CONSONANCIA
1819,5005538-56.2024.4.02.5006,10,CONSONANCIA
1862,5026867-42.2024.4.02.5001,10,CONSONANCIA
1871,5005474-46.2024.4.02.5006,10,CONSONANCIA
1894,5060733-32.2024.4.02.5101,10,CONSONANCIA
1899,5002309-79.2024.4.02.5106,10,CONSONANCIA
1977,5005401-74.2024.4.02.5006,10,CONSONANCIA
1308,5007162-43.2024.4.02.5103,71,CONSONANCIA
1562,5001052-13.2024.4.02.5108,71,CONSONANCIA
1638,5003628-64.2024.4.02.5112,10,CONSONANCIA
1732,5005643-33.2024.4.02.5006,10,CONSONANCIA
360,5097218-31.2024.4.02.5101,313,CONSONANCIA
361,5097218-31.2024.4.02.5101,313,CONSONANCIA
385,5096219-78.2024.4.02.5101,313,CONSONANCIA
773,5083423-55.2024.4.02.5101,313,CONSONANCIA
774,5083423-55.2024.4.02.5101,313,CONSONANCIA
1084,5075962-32.2024.4.02.5101,313,CONSONANCIA
1247,5072289-31.2024.4.02.5101,313,CONSONANCIA
1286,5071598-17.2024.4.02.5101,313,CONSONANCIA
1677,5005002-42.2024.4.02.5104,313,CONSONANCIA
1891,5060775-81.2024.4.02.5101,313,CONSONANCIA
1251,5003085-60.2021.4.02.5114,164,CONSONANCIA
1323,5070933-98.2024.4.02.5101,89,CONSONANCIA
1561,5065749-64.2024.4.02.5101,89,CONSONANCIA
544,5091090-92.2024.4.02.5101,89,CONSONANCIA
690,5086214-94.2024.4.02.5101,89,CONSONANCIA
691,5086214-94.2024.4.02.5101,89,CONSONANCIA
177,5017744-85.2024.4.02.0000,258,CONSONANCIA
448,5093661-36.2024.4.02.5101,47,CONSONANCIA
807,5082609-43.2024.4.02.5101,229,CONSONANCIA
808,5082609-43.2024.4.02.5101,229,CONSONANCIA
1631,5064442-75.2024.4.02.5101,24,CONSONANCIA
41,5009696-29.2025.4.02.5101,24,CONSONANCIA
24,5011406-84.2025.4.02.5101,150,CONSONANCIA
533,5091522-14.2024.4.02.5101,24,CONSONANCIA
269,5101686-38.2024.4.02.5101,24,CONSONANCIA
1087,5075936-34.2024.4.02.5101,71,CONSONANCIA
303,5099612-11.2024.4.02.5101,24,CONSONANCIA
6,5018130-07.2025.4.02.5101,10,CONSONANCIA
1611,5064824-68.2024.4.02.5101,48,CONSONANCIA
776,5083407-04.2024.4.02.5101,24,CONSONANCIA
1847,5061509-32.2024.4.02.5101,331,CONSONANCIA
300,5099711-78.2024.4.02.5101,94,CONSONANCIA
781,5083316-11.2024.4.02.5101,94,CONSONANCIA
936,5079674-30.2024.4.02.5101,246,CONSONANCIA
1311,5071050-89.2024.4.02.5101,246,CONSONANCIA
1357,5002646-68.2024.4.02.5106,246,CONSONANCIA
1407,5068795-61.2024.4.02.5101,246,CONSONANCIA
1644,5064355-22.2024.4.02.5101,246,CONSONANCIA
1790,5062088-77.2024.4.02.5101,246,CONSONANCIA
1791,5062088-77.2024.4.02.5101,246,CONSONANCIA
1842,5010213-41.2024.4.02.5110,94,CONSONANCIA
1867,5061105-78.2024.4.02.5101,246,CONSONANCIA
18,5015036-51.2025.4.02.5101,48,CONSONANCIA
473,5093083-73.2024.4.02.5101,224,CONSONANCIA
1642,5064366-51.2024.4.02.5101,246,CONSONANCIA
1025,5004691-15.2024.4.02.5116,60,CONSONANCIA
967,5078961-55.2024.4.02.5101,246,CONSONANCIA
968,5078961-55.2024.4.02.5101,246,CONSONANCIA
978,5010463-98.2024.4.02.5102,94,CONSONANCIA
1381,5069588-97.2024.4.02.5101,246,CONSONANCIA
1406,5068945-42.2024.4.02.5101,94,CONSONANCIA
1796,5010273-14.2024.4.02.5110,246,CONSONANCIA
852,5081352-80.2024.4.02.5101,212,CONSONANCIA
1716,5063085-60.2024.4.02.5101,212,CONSONANCIA
1048,5076841-39.2024.4.02.5101,215,CONSONANCIA
67,5006454-62.2025.4.02.5101,224,CONSONANCIA
227,5104485-54.2024.4.02.5101,224,CONSONANCIA
1127,5074918-75.2024.4.02.5101,224,CONSONANCIA
1833,5061656-58.2024.4.02.5101,224,CONSONANCIA
52,5007978-94.2025.4.02.5101,222,CONSONANCIA
228,5104436-13.2024.4.02.5101,246,CONSONANCIA
1123,5075016-60.2024.4.02.5101,246,CONSONANCIA
1124,5075016-60.2024.4.02.5101,246,CONSONANCIA
1902,5060522-93.2024.4.02.5101,246,CONSONANCIA
1939,5007626-22.2024.4.02.5118,246,CONSONANCIA
1975,5004467-65.2024.4.02.5120,94,CONSONANCIA
1172,5073910-63.2024.4.02.5101,50,CONSONANCIA
1121,5031850-84.2024.4.02.5001,187,CONSONANCIA
1375,5069658-17.2024.4.02.5101,229,CONSONANCIA
1450,5067735-53.2024.4.02.5101,229,CONSONANCIA
140,5000034-41.2025.4.02.5101,246,CONSONANCIA
437,5093934-15.2024.4.02.5101,246,CONSONANCIA
570,5090024-77.2024.4.02.5101,246,CONSONANCIA
768,5083470-29.2024.4.02.5101,246,CONSONANCIA
893,5080549-97.2024.4.02.5101,89,CONSONANCIA
1075,5011713-45.2024.4.02.5110,246,CONSONANCIA
1147,5002260-41.2024.4.02.5105,89,CONSONANCIA
1166,5074139-23.2024.4.02.5101,246,CONSONANCIA
1167,5074139-23.2024.4.02.5101,246,CONSONANCIA
1189,5003822-79.2024.4.02.5107,89,CONSONANCIA
1208,5073301-80.2024.4.02.5101,89,CONSONANCIA
1264,5011307-24.2024.4.02.5110,246,CONSONANCIA
1312,5071038-75.2024.4.02.5101,246,CONSONANCIA
1361,5069937-03.2024.4.02.5101,246,CONSONANCIA
1382,5069587-15.2024.4.02.5101,246,CONSONANCIA
1396,5069296-15.2024.4.02.5101,94,CONSONANCIA
1555,5005026-22.2024.4.02.5120,246,CONSONANCIA
1674,5064057-30.2024.4.02.5101,246,CONSONANCIA
1779,5062219-52.2024.4.02.5101,246,CONSONANCIA
1827,5061713-76.2024.4.02.5101,246,CONSONANCIA
1960,5059917-50.2024.4.02.5101,246,CONSONANCIA
1966,5059840-41.2024.4.02.5101,246,CONSONANCIA
1967,5059840-41.2024.4.02.5101,246,CONSONANCIA
121,5001546-59.2025.4.02.5101,92,CONSONANCIA
609,5088411-22.2024.4.02.5101,92,CONSONANCIA
600,5088876-31.2024.4.02.5101,49,CONSONANCIA
1754,5006497-27.2024.4.02.5103,71,CONSONANCIA
574,5089985-80.2024.4.02.5101,244,CONSONANCIA
681,5086496-35.2024.4.02.5101,244,CONSONANCIA
976,5078410-75.2024.4.02.5101,28,CONSONANCIA
99,5003629-48.2025.4.02.5101,229,CONSONANCIA
100,5003629-48.2025.4.02.5101,229,CONSONANCIA
558,5090674-27.2024.4.02.5101,109,CONSONANCIA
1287,5071580-93.2024.4.02.5101,109,CONSONANCIA
1336,5070396-05.2024.4.02.5101,109,CONSONANCIA
1052,5076789-43.2024.4.02.5101,35,CONSONANCIA
3,5019643-10.2025.4.02.5101,35,CONSONANCIA
47,5008391-10.2025.4.02.5101,35,CONSONANCIA
50,5008179-86.2025.4.02.5101,35,CONSONANCIA
51,5008155-58.2025.4.02.5101,35,CONSONANCIA
192,5106940-89.2024.4.02.5101,35,CONSONANCIA
431,5094242-51.2024.4.02.5101,64,CONSONANCIA
478,5093016-11.2024.4.02.5101,35,CONSONANCIA
787,5083191-43.2024.4.02.5101,35,CONSONANCIA
857,5081243-66.2024.4.02.5101,35,CONSONANCIA
721,5085753-25.2024.4.02.5101,182,CONSONANCIA
1776,5062226-44.2024.4.02.5101,182,CONSONANCIA
1582,5065419-67.2024.4.02.5101,71,CONSONANCIA
1715,5027688-46.2024.4.02.5001,89,CONSONANCIA
61,5006914-49.2025.4.02.5101,222,CONSONANCIA
731,5085662-32.2024.4.02.5101,71,CONSONANCIA
1729,5027619-14.2024.4.02.5001,71,CONSONANCIA
1984,5059623-95.2024.4.02.5101,127,CONSONANCIA
4,5019552-17.2025.4.02.5101,109,CONSONANCIA
1714,5027702-30.2024.4.02.5001,94,CONSONANCIA
1572,5009095-54.2024.4.02.5102,71,CONSONANCIA
199,5106568-43.2024.4.02.5101,71,CONSONANCIA
144,5113083-94.2024.4.02.5101,331,CONSONANCIA
1015,5006766-66.2024.4.02.5006,331,CONSONANCIA
1422,5009351-94.2024.4.02.5102,89,CONSONANCIA
1773,5062264-56.2024.4.02.5101,94,CONSONANCIA
508,5092202-96.2024.4.02.5101,94,CONSONANCIA
667,5086954-52.2024.4.02.5101,94,CONSONANCIA
1675,5001479-74.2024.4.02.5119,94,CONSONANCIA
1916,5060388-66.2024.4.02.5101,94,CONSONANCIA
1092,5075847-11.2024.4.02.5101,273,CONSONANCIA
1573,5004172-40.2024.4.02.5116,94,CONSONANCIA
1239,5007288-93.2024.4.02.5103,94,CONSONANCIA
405,5094895-53.2024.4.02.5101,94,CONSONANCIA
427,5094313-53.2024.4.02.5101,94,CONSONANCIA
475,5093035-17.2024.4.02.5101,94,CONSONANCIA
484,5092838-62.2024.4.02.5101,94,CONSONANCIA
1054,5076720-11.2024.4.02.5101,94,CONSONANCIA
1809,5061859-20.2024.4.02.5101,94,CONSONANCIA
870,5080987-26.2024.4.02.5101,331,CONSONANCIA
1339,5070385-73.2024.4.02.5101,100,CONSONANCIA
444,5093703-85.2024.4.02.5101,109,CONSONANCIA
75,5004965-87.2025.4.02.5101,100,CONSONANCIA
203,5106245-38.2024.4.02.5101,7,CONSONANCIA
1533,5066282-23.2024.4.02.5101,55,CONSONANCIA
675,5086749-23.2024.4.02.5101,100,CONSONANCIA
168,5110137-52.2024.4.02.5101,92,CONSONANCIA
381,5096425-92.2024.4.02.5101,92,CONSONANCIA
1051,5076815-41.2024.4.02.5101,92,CONSONANCIA
1060,5076560-83.2024.4.02.5101,94,CONSONANCIA
1746,5062604-97.2024.4.02.5101,100,CONSONANCIA
346,5097597-69.2024.4.02.5101,12,CONSONANCIA
178,5108833-18.2024.4.02.5101,100,CONSONANCIA
242,5103829-97.2024.4.02.5101,100,CONSONANCIA
1219,5008821-42.2024.4.02.5118,100,CONSONANCIA
66,5006540-33.2025.4.02.5101,19,CONSONANCIA
310,5099035-33.2024.4.02.5101,109,CONSONANCIA
785,5006629-33.2024.4.02.5120,314,CONSONANCIA
1699,5063509-05.2024.4.02.5101,109,CONSONANCIA
8,5017606-10.2025.4.02.5101,165,CONSONANCIA
35,5010491-35.2025.4.02.5101,100,CONSONANCIA
158,5111977-97.2024.4.02.5101,100,CONSONANCIA
370,5096778-35.2024.4.02.5101,44,CONSONANCIA
474,5093079-36.2024.4.02.5101,44,CONSONANCIA
786,5083204-42.2024.4.02.5101,44,CONSONANCIA
1211,5073203-95.2024.4.02.5101,44,CONSONANCIA
1412,5068715-97.2024.4.02.5101,44,CONSONANCIA
1503,5006666-69.2024.4.02.5117,165,CONSONANCIA
1627,5064497-26.2024.4.02.5101,44,CONSONANCIA
1852,5061429-68.2024.4.02.5101,44,CONSONANCIA
1641,5064367-36.2024.4.02.5101,71,CONSONANCIA
816,5034163-18.2024.4.02.5001,109,CONSONANCIA
536,5091414-82.2024.4.02.5101,7,CONSONANCIA
1516,5066578-45.2024.4.02.5101,7,CONSONANCIA
1517,5066578-45.2024.4.02.5101,7,CONSONANCIA
1348,5004382-91.2024.4.02.5116,230,CONSONANCIA
493,5092636-85.2024.4.02.5101,92,CONSONANCIA
520,5091844-34.2024.4.02.5101,205,CONSONANCIA
1237,5072414-96.2024.4.02.5101,92,CONSONANCIA
1430,5068104-47.2024.4.02.5101,48,CONSONANCIA
1771,5062267-11.2024.4.02.5101,92,CONSONANCIA
999,5032845-97.2024.4.02.5001,183,CONSONANCIA
1000,5032838-08.2024.4.02.5001,183,CONSONANCIA
1001,5032823-39.2024.4.02.5001,183,CONSONANCIA
1016,5006754-52.2024.4.02.5006,183,CONSONANCIA
1017,5006750-15.2024.4.02.5006,183,CONSONANCIA
1176,5031469-76.2024.4.02.5001,183,CONSONANCIA
1177,5031459-32.2024.4.02.5001,183,CONSONANCIA
1179,5073763-37.2024.4.02.5101,183,CONSONANCIA
1180,5073763-37.2024.4.02.5101,183,CONSONANCIA
1271,5006275-59.2024.4.02.5006,183,CONSONANCIA
1273,5006264-30.2024.4.02.5006,183,CONSONANCIA
1274,5006261-75.2024.4.02.5006,183,CONSONANCIA
1276,5006260-90.2024.4.02.5006,183,CONSONANCIA
1278,5006254-83.2024.4.02.5006,183,CONSONANCIA
1280,5006250-46.2024.4.02.5006,183,CONSONANCIA
1281,5006247-91.2024.4.02.5006,183,CONSONANCIA
1283,5006245-24.2024.4.02.5006,183,CONSONANCIA
1389,5069418-28.2024.4.02.5101,183,CONSONANCIA
1630,5064446-15.2024.4.02.5101,183,CONSONANCIA
1679,5028013-21.2024.4.02.5001,183,CONSONANCIA
1705,5063292-59.2024.4.02.5101,109,CONSONANCIA
1861,5005483-08.2024.4.02.5006,183,CONSONANCIA
1931,5060271-75.2024.4.02.5101,183,CONSONANCIA
1932,5060271-75.2024.4.02.5101,183,CONSONANCIA
286,5100160-36.2024.4.02.5101,100,CONSONANCIA
1217,5073021-12.2024.4.02.5101,97,CONSONANCIA
1218,5073021-12.2024.4.02.5101,97,CONSONANCIA
1505,5066800-13.2024.4.02.5101,100,CONSONANCIA
1536,5004204-45.2024.4.02.5116,97,CONSONANCIA
846,5081707-90.2024.4.02.5101,71,CONSONANCIA
882,5080838-30.2024.4.02.5101,71,CONSONANCIA
1089,5075915-58.2024.4.02.5101,71,CONSONANCIA
1174,5073900-19.2024.4.02.5101,71,CONSONANCIA
1175,5073900-19.2024.4.02.5101,71,CONSONANCIA
1694,5063708-27.2024.4.02.5101,341,CONSONANCIA
26,5011213-69.2025.4.02.5101,109,CONSONANCIA
76,5001497-27.2025.4.02.5001,100,CONSONANCIA
12,5016649-09.2025.4.02.5101,100,CONSONANCIA
42,5009553-40.2025.4.02.5101,100,CONSONANCIA
102,5003502-13.2025.4.02.5101,100,CONSONANCIA
115,5001821-08.2025.4.02.5101,100,CONSONANCIA
231,5104333-06.2024.4.02.5101,100,CONSONANCIA
318,5098701-96.2024.4.02.5101,100,CONSONANCIA
412,5094646-05.2024.4.02.5101,100,CONSONANCIA
443,5093723-76.2024.4.02.5101,100,CONSONANCIA
528,5091690-16.2024.4.02.5101,100,CONSONANCIA
539,5091222-52.2024.4.02.5101,100,CONSONANCIA
556,5090727-08.2024.4.02.5101,100,CONSONANCIA
662,5087164-06.2024.4.02.5101,100,CONSONANCIA
724,5085735-04.2024.4.02.5101,100,CONSONANCIA
735,5085531-57.2024.4.02.5101,100,CONSONANCIA
757,5084681-03.2024.4.02.5101,100,CONSONANCIA
809,5082595-59.2024.4.02.5101,100,CONSONANCIA
814,5082477-83.2024.4.02.5101,100,CONSONANCIA
818,5082367-84.2024.4.02.5101,100,CONSONANCIA
839,5081859-41.2024.4.02.5101,100,CONSONANCIA
864,5081131-97.2024.4.02.5101,100,CONSONANCIA
914,5080230-32.2024.4.02.5101,100,CONSONANCIA
1019,5077493-56.2024.4.02.5101,100,CONSONANCIA
1026,5077399-11.2024.4.02.5101,100,CONSONANCIA
1040,5077030-17.2024.4.02.5101,100,CONSONANCIA
1063,5076534-85.2024.4.02.5101,100,CONSONANCIA
1149,5074379-12.2024.4.02.5101,100,CONSONANCIA
1212,5073077-45.2024.4.02.5101,100,CONSONANCIA
1435,5068051-66.2024.4.02.5101,100,CONSONANCIA
1436,5068051-66.2024.4.02.5101,100,CONSONANCIA
1529,5066339-41.2024.4.02.5101,100,CONSONANCIA
1541,5066095-15.2024.4.02.5101,100,CONSONANCIA
1588,5065360-79.2024.4.02.5101,100,CONSONANCIA
1629,5064479-05.2024.4.02.5101,100,CONSONANCIA
1661,5064247-90.2024.4.02.5101,100,CONSONANCIA
1736,5062809-29.2024.4.02.5101,100,CONSONANCIA
1762,5062488-91.2024.4.02.5101,100,CONSONANCIA
1783,5062154-57.2024.4.02.5101,100,CONSONANCIA
1841,5061590-78.2024.4.02.5101,100,CONSONANCIA
1848,5061465-13.2024.4.02.5101,100,CONSONANCIA
1865,5061109-18.2024.4.02.5101,100,CONSONANCIA
1866,5061109-18.2024.4.02.5101,100,CONSONANCIA
1897,5060701-27.2024.4.02.5101,100,CONSONANCIA
29,5011019-69.2025.4.02.5101,100,CONSONANCIA
49,5008246-51.2025.4.02.5101,100,CONSONANCIA
498,5092496-51.2024.4.02.5101,100,CONSONANCIA
583,5089722-48.2024.4.02.5101,50,CONSONANCIA
584,5089722-48.2024.4.02.5101,50,CONSONANCIA
603,5088767-17.2024.4.02.5101,50,CONSONANCIA
770,5083438-24.2024.4.02.5101,50,CONSONANCIA
771,5083438-24.2024.4.02.5101,50,CONSONANCIA
788,5083117-86.2024.4.02.5101,100,CONSONANCIA
821,5082329-72.2024.4.02.5101,50,CONSONANCIA
822,5082325-35.2024.4.02.5101,50,CONSONANCIA
1071,5076219-57.2024.4.02.5101,50,CONSONANCIA
1072,5076219-57.2024.4.02.5101,50,CONSONANCIA
1169,5074068-21.2024.4.02.5101,50,CONSONANCIA
1170,5074064-81.2024.4.02.5101,50,CONSONANCIA
1567,5065649-12.2024.4.02.5101,100,CONSONANCIA
1598,5065167-64.2024.4.02.5101,100,CONSONANCIA
1804,5061942-36.2024.4.02.5101,100,CONSONANCIA
1366,5069735-26.2024.4.02.5101,94,CONSONANCIA
131,5000735-02.2025.4.02.5101,109,CONSONANCIA
285,5100243-52.2024.4.02.5101,71,CONSONANCIA
163,5110966-33.2024.4.02.5101,109,CONSONANCIA
1038,5077076-06.2024.4.02.5101,273,CONSONANCIA
9,5017163-59.2025.4.02.5101,109,CONSONANCIA
22,5012020-89.2025.4.02.5101,100,CONSONANCIA
33,5010702-71.2025.4.02.5101,109,CONSONANCIA
38,5009821-94.2025.4.02.5101,100,CONSONANCIA
45,5009101-30.2025.4.02.5101,100,CONSONANCIA
65,5006568-98.2025.4.02.5101,109,CONSONANCIA
78,5004860-13.2025.4.02.5101,100,CONSONANCIA
79,5004828-08.2025.4.02.5101,109,CONSONANCIA
112,5001928-52.2025.4.02.5101,109,CONSONANCIA
118,5001733-67.2025.4.02.5101,109,CONSONANCIA
119,5001733-67.2025.4.02.5101,109,CONSONANCIA
124,5001319-69.2025.4.02.5101,100,CONSONANCIA
127,5001054-67.2025.4.02.5101,109,CONSONANCIA
150,5112205-72.2024.4.02.5101,109,CONSONANCIA
157,5111978-82.2024.4.02.5101,100,CONSONANCIA
186,5107293-32.2024.4.02.5101,109,CONSONANCIA
191,5107149-58.2024.4.02.5101,100,CONSONANCIA
200,5106388-27.2024.4.02.5101,109,CONSONANCIA
201,5106388-27.2024.4.02.5101,109,CONSONANCIA
241,5103835-07.2024.4.02.5101,109,CONSONANCIA
250,5103428-98.2024.4.02.5101,100,CONSONANCIA
251,5103059-07.2024.4.02.5101,109,CONSONANCIA
252,5103057-37.2024.4.02.5101,109,CONSONANCIA
256,5102895-42.2024.4.02.5101,109,CONSONANCIA
267,5040361-71.2024.4.02.5001,109,CONSONANCIA
279,5101475-02.2024.4.02.5101,109,CONSONANCIA
294,5099848-60.2024.4.02.5101,109,CONSONANCIA
295,5099848-60.2024.4.02.5101,109,CONSONANCIA
297,5099779-28.2024.4.02.5101,109,CONSONANCIA
319,5098652-55.2024.4.02.5101,109,CONSONANCIA
320,5098650-85.2024.4.02.5101,109,CONSONANCIA
321,5098651-70.2024.4.02.5101,100,CONSONANCIA
323,5098574-61.2024.4.02.5101,100,CONSONANCIA
333,5098273-17.2024.4.02.5101,109,CONSONANCIA
349,5097582-03.2024.4.02.5101,100,CONSONANCIA
366,5096970-65.2024.4.02.5101,100,CONSONANCIA
459,5093421-47.2024.4.02.5101,100,CONSONANCIA
462,5010879-18.2024.4.02.5118,100,CONSONANCIA
524,5091746-49.2024.4.02.5101,100,CONSONANCIA
526,5091722-21.2024.4.02.5101,109,CONSONANCIA
527,5091722-21.2024.4.02.5101,109,CONSONANCIA
550,5090833-67.2024.4.02.5101,100,CONSONANCIA
559,5090598-03.2024.4.02.5101,109,CONSONANCIA
564,5090431-83.2024.4.02.5101,100,CONSONANCIA
567,5090287-12.2024.4.02.5101,109,CONSONANCIA
573,5089993-57.2024.4.02.5101,100,CONSONANCIA
630,5087821-45.2024.4.02.5101,109,CONSONANCIA
642,5087478-49.2024.4.02.5101,109,CONSONANCIA
663,5087069-73.2024.4.02.5101,109,CONSONANCIA
680,5086555-23.2024.4.02.5101,109,CONSONANCIA
683,5086482-51.2024.4.02.5101,100,CONSONANCIA
710,5085835-56.2024.4.02.5101,109,CONSONANCIA
778,5083393-20.2024.4.02.5101,109,CONSONANCIA
779,5083391-50.2024.4.02.5101,109,CONSONANCIA
789,5083104-87.2024.4.02.5101,48,CONSONANCIA
790,5083071-97.2024.4.02.5101,109,CONSONANCIA
800,5082797-36.2024.4.02.5101,109,CONSONANCIA
906,5080298-79.2024.4.02.5101,109,CONSONANCIA
939,5079570-38.2024.4.02.5101,335,CONSONANCIA
954,5033156-88.2024.4.02.5001,109,CONSONANCIA
959,5079098-37.2024.4.02.5101,48,CONSONANCIA
970,5078854-11.2024.4.02.5101,109,CONSONANCIA
1009,5077678-94.2024.4.02.5101,48,CONSONANCIA
1014,5077562-88.2024.4.02.5101,109,CONSONANCIA
1018,5077502-18.2024.4.02.5101,109,CONSONANCIA
1021,5077437-23.2024.4.02.5101,48,CONSONANCIA
1065,5076383-22.2024.4.02.5101,109,CONSONANCIA
1118,5075213-15.2024.4.02.5101,109,CONSONANCIA
1119,5075195-91.2024.4.02.5101,109,CONSONANCIA
1120,5075195-91.2024.4.02.5101,109,CONSONANCIA
1142,5074480-49.2024.4.02.5101,335,CONSONANCIA
1150,5074366-13.2024.4.02.5101,109,CONSONANCIA
1154,5074301-18.2024.4.02.5101,109,CONSONANCIA
1157,5074279-57.2024.4.02.5101,109,CONSONANCIA
1165,5074182-57.2024.4.02.5101,109,CONSONANCIA
1173,5073904-56.2024.4.02.5101,100,CONSONANCIA
1195,5073509-64.2024.4.02.5101,109,CONSONANCIA
1206,5073380-59.2024.4.02.5101,100,CONSONANCIA
1235,5072543-04.2024.4.02.5101,100,CONSONANCIA
1257,5072124-81.2024.4.02.5101,109,CONSONANCIA
1259,5072042-50.2024.4.02.5101,109,CONSONANCIA
1303,5030589-84.2024.4.02.5001,100,CONSONANCIA
1337,5070394-35.2024.4.02.5101,100,CONSONANCIA
1338,5070388-28.2024.4.02.5101,48,CONSONANCIA
1367,5069692-89.2024.4.02.5101,109,CONSONANCIA
1433,5068076-79.2024.4.02.5101,335,CONSONANCIA
1437,5068047-29.2024.4.02.5101,109,CONSONANCIA
1476,5067438-46.2024.4.02.5101,109,CONSONANCIA
1602,5065030-82.2024.4.02.5101,109,CONSONANCIA
1605,5028508-65.2024.4.02.5001,48,CONSONANCIA
1706,5063260-54.2024.4.02.5101,109,CONSONANCIA
1748,5006298-60.2024.4.02.5117,100,CONSONANCIA
1772,5062265-41.2024.4.02.5101,109,CONSONANCIA
1785,5062130-29.2024.4.02.5101,109,CONSONANCIA
1786,5062130-29.2024.4.02.5101,109,CONSONANCIA
1807,5061875-71.2024.4.02.5101,109,CONSONANCIA
1838,5061621-98.2024.4.02.5101,335,CONSONANCIA
1846,5061520-61.2024.4.02.5101,335,CONSONANCIA
1869,5061075-43.2024.4.02.5101,109,CONSONANCIA
1881,5007701-61.2024.4.02.5118,335,CONSONANCIA
1882,5060889-20.2024.4.02.5101,48,CONSONANCIA
1896,5060716-93.2024.4.02.5101,335,CONSONANCIA
1944,5060053-47.2024.4.02.5101,109,CONSONANCIA
1946,5060007-58.2024.4.02.5101,100,CONSONANCIA
1981,5059648-11.2024.4.02.5101,100,CONSONANCIA
1982,5059648-11.2024.4.02.5101,100,CONSONANCIA
94,5003786-21.2025.4.02.5101,10,CONSONANCIA
180,5003098-81.2024.4.02.5105,10,CONSONANCIA
20,5012949-25.2025.4.02.5101,109,CONSONANCIA
23,5011821-67.2025.4.02.5101,109,CONSONANCIA
25,5011233-60.2025.4.02.5101,335,CONSONANCIA
27,5011211-02.2025.4.02.5101,109,CONSONANCIA
31,5010758-07.2025.4.02.5101,109,CONSONANCIA
107,5003038-86.2025.4.02.5101,109,CONSONANCIA
160,5111867-98.2024.4.02.5101,48,CONSONANCIA
170,5109547-75.2024.4.02.5101,335,CONSONANCIA
171,5109547-75.2024.4.02.5101,335,CONSONANCIA
183,5107684-84.2024.4.02.5101,109,CONSONANCIA
209,5104931-57.2024.4.02.5101,48,CONSONANCIA
248,5103487-86.2024.4.02.5101,109,CONSONANCIA
258,5102744-76.2024.4.02.5101,109,CONSONANCIA
264,5102488-36.2024.4.02.5101,109,CONSONANCIA
312,5099005-95.2024.4.02.5101,109,CONSONANCIA
313,5099005-95.2024.4.02.5101,109,CONSONANCIA
368,5096881-42.2024.4.02.5101,109,CONSONANCIA
429,5094273-71.2024.4.02.5101,48,CONSONANCIA
445,5093692-56.2024.4.02.5101,109,CONSONANCIA
525,5091730-95.2024.4.02.5101,109,CONSONANCIA
555,5090729-75.2024.4.02.5101,109,CONSONANCIA
565,5090424-91.2024.4.02.5101,109,CONSONANCIA
589,5089359-61.2024.4.02.5101,109,CONSONANCIA
632,5087808-46.2024.4.02.5101,109,CONSONANCIA
639,5087651-73.2024.4.02.5101,222,CONSONANCIA
694,5086123-04.2024.4.02.5101,109,CONSONANCIA
722,5085750-70.2024.4.02.5101,109,CONSONANCIA
723,5085740-26.2024.4.02.5101,109,CONSONANCIA
794,5083005-20.2024.4.02.5101,109,CONSONANCIA
811,5082586-97.2024.4.02.5101,109,CONSONANCIA
826,5082280-31.2024.4.02.5101,109,CONSONANCIA
827,5082280-31.2024.4.02.5101,109,CONSONANCIA
874,5080923-16.2024.4.02.5101,109,CONSONANCIA
943,5079450-92.2024.4.02.5101,109,CONSONANCIA
944,5079450-92.2024.4.02.5101,109,CONSONANCIA
951,5079217-95.2024.4.02.5101,109,CONSONANCIA
957,5079107-96.2024.4.02.5101,109,CONSONANCIA
981,5078282-55.2024.4.02.5101,48,CONSONANCIA
1047,5076909-86.2024.4.02.5101,109,CONSONANCIA
1067,5076343-40.2024.4.02.5101,109,CONSONANCIA
1101,5075572-62.2024.4.02.5101,109,CONSONANCIA
1105,5075479-02.2024.4.02.5101,335,CONSONANCIA
1156,5074294-26.2024.4.02.5101,109,CONSONANCIA
1158,5074267-43.2024.4.02.5101,109,CONSONANCIA
1159,5074267-43.2024.4.02.5101,109,CONSONANCIA
1184,5073732-17.2024.4.02.5101,109,CONSONANCIA
1188,5073642-09.2024.4.02.5101,335,CONSONANCIA
1248,5072274-62.2024.4.02.5101,335,CONSONANCIA
1282,5071632-89.2024.4.02.5101,109,CONSONANCIA
1340,5070370-07.2024.4.02.5101,109,CONSONANCIA
1341,5070370-07.2024.4.02.5101,109,CONSONANCIA
1343,5070336-32.2024.4.02.5101,109,CONSONANCIA
1349,5070212-49.2024.4.02.5101,109,CONSONANCIA
1384,5069515-28.2024.4.02.5101,109,CONSONANCIA
