ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
1193,5006022-66.2023.4.02.5116,355," 'DISSONANCIA'
"
1194,5006856-69.2023.4.02.5116,306," 'CONSONANCIA'
"
1195,5073509-64.2024.4.02.5101,"NENHUM TEMA
",
1196,5056703-85.2023.4.02.5101,"216
",
1197,5007257-51.2021.4.02.5112,"NENHUM TEMA
",
1198,5002048-87.2024.4.02.5115,306," 'CONSONANCIA'
"
1199,5001391-66.2024.4.02.5109,"NENHUM TEMA
",
1200,5073454-16.2024.4.02.5101,287," 'CONSONANCIA'
"
1201,5073450-76.2024.4.02.5101,"NENHUM TEMA
",
1202,5073449-91.2024.4.02.5101,"NENHUM TEMA
",
1203,5073391-88.2024.4.02.5101,298," 'CONSONANCIA'
"
1204,5073389-21.2024.4.02.5101,194," 'CONSONANCIA'
"
1205,5073389-21.2024.4.02.5101,"NENHUM TEMA
",
1206,5073380-59.2024.4.02.5101,"NENHUM TEMA
",
1207,5073305-20.2024.4.02.5101,20," 'CONSONANCIA'
"
1208,5073301-80.2024.4.02.5101,332," 'CONSONANCIA'
"
1209,5073261-98.2024.4.02.5101,306," 'CONSONANCIA'
"
1210,5031195-15.2024.4.02.5001,"NENHUM TEMA
",
1211,5073203-95.2024.4.02.5101,"NENHUM TEMA
",
1212,5073077-45.2024.4.02.5101,"NENHUM TEMA
",
1213,5073056-69.2024.4.02.5101,329," 'CONSONANCIA'
"
1214,5073053-17.2024.4.02.5101,"313
",
1215,5002705-63.2023.4.02.5115,"NENHUM TEMA
",
1216,5007843-32.2023.4.02.5108,"356
",
1217,5073021-12.2024.4.02.5101,"317
",
1218,5073021-12.2024.4.02.5101,"NENHUM TEMA
",
1219,5008821-42.2024.4.02.5118,"320
",
1220,5072969-16.2024.4.02.5101,"1.  **Análise da Decisão:**

    *   **Tema:** A decisão trata de isenção de IRPF (Imposto de Renda da Pessoa Física) para portadores de doenças graves"," especificamente focando na análise da probabilidade do direito e do perigo de dano ao resultado útil do processo.
    *   **Comparação com os Temas da TNU:** A decisão se encaixa no tema 91"
1221,5072938-93.2024.4.02.5101,"1.  **Análise da Decisão:**

*   **Tema:**  A decisão discute a incidência do Imposto de Renda sobre a verba de Hora Repouso Alimentação (HRA)"," com base em mudanças na legislação trabalhista e o reconhecimento da natureza indenizatória da verba.
*   **Conclusão:** A decisão se encaixa no tema 306. A decisão menciona expressamente o Tema 306 da TNU"
1222,5072857-47.2024.4.02.5101,269," 'CONSONANCIA'
"
1223,5072698-07.2024.4.02.5101,306," 'CONSONANCIA'
"
1224,5072612-36.2024.4.02.5101,329," 'CONSONANCIA'
"
1225,5072613-21.2024.4.02.5101,306," 'CONSONANCIA'
"
1226,5072598-52.2024.4.02.5101,"329
",
1227,5072597-67.2024.4.02.5101,329," 'CONSONANCIA'
"
1228,5072593-30.2024.4.02.5101,298," 'CONSONANCIA'
"
1229,5013100-02.2024.4.02.0000,"NENHUM TEMA
",
1230,5072581-16.2024.4.02.5101,"NENHUM TEMA
",
1231,5072567-32.2024.4.02.5101,306," 'CONSONANCIA'
"
1232,5072566-47.2024.4.02.5101,38," 'CONSONANCIA'
"
1233,5072551-78.2024.4.02.5101,306," 'CONSONANCIA'
"
1234,5072549-11.2024.4.02.5101,357," 'CONSONANCIA'
"
1235,5072543-04.2024.4.02.5101,3," 'CONSONANCIA'
"
1236,5072465-10.2024.4.02.5101,329," 'CONSONANCIA'
"
1237,5072414-96.2024.4.02.5101,"362
",
1238,5072413-14.2024.4.02.5101,"NENHUM TEMA
",
1239,5007288-93.2024.4.02.5103,"NENHUM TEMA
",
1240,5072400-15.2024.4.02.5101,306," 'CONSONANCIA'
"
1241,5072382-91.2024.4.02.5101,"NENHUM TEMA
",
1242,5072347-34.2024.4.02.5101,330," 'CONSONANCIA'
"
1243,5007280-19.2024.4.02.5103,218," 'CONSONANCIA'
"
1244,5072292-83.2024.4.02.5101,291," 'CONSONANCIA'
"
1245,5072292-83.2024.4.02.5101,"NENHUM TEMA
",
1246,5072290-16.2024.4.02.5101,299," 'CONSONANCIA'
"
1247,5072289-31.2024.4.02.5101,283," 'CONSONANCIA'
"
1248,5072274-62.2024.4.02.5101,1.  269," 'CONSONANCIA'
"
1249,5072250-34.2024.4.02.5101,"NENHUM TEMA
",
1250,5072215-74.2024.4.02.5101,283," 'CONSONANCIA'
"
1251,5003085-60.2021.4.02.5114,"NENHUM TEMA
",
1252,5030919-81.2024.4.02.5001,"6
",
1253,5072193-16.2024.4.02.5101,309," 'CONSONANCIA'
"
1254,5072189-76.2024.4.02.5101,"NENHUM TEMA
",
1255,5007962-83.2024.4.02.5002,300," 'CONSONANCIA'
"
1256,5006325-85.2024.4.02.5006,247," 'CONSONANCIA'
"
1257,5072124-81.2024.4.02.5101,"317
",
1258,5072089-24.2024.4.02.5101,20," 'CONSONANCIA'
"
1259,5072042-50.2024.4.02.5101,327," 'CONSONANCIA'
"
1260,5006316-26.2024.4.02.5006,"5006316-26.2024.4.02.5006/ES: 
NENHUM TEMA
",
1261,5071837-21.2024.4.02.5101,256," 'CONSONANCIA'
"
1262,5071837-21.2024.4.02.5101,"NENHUM TEMA
",
1263,5007231-75.2024.4.02.5103,6," 'CONSONANCIA'
"
1264,5011307-24.2024.4.02.5110,303," 'CONSONANCIA'
"
1265,5071791-32.2024.4.02.5101,329," 'CONSONANCIA'
"
1266,5071782-70.2024.4.02.5101,306," 'CONSONANCIA'
"
1267,5011306-39.2024.4.02.5110,306," 'CONSONANCIA'
"
1268,5071760-12.2024.4.02.5101,283," 'CONSONANCIA'
"
1269,5005686-52.2020.4.02.5121,"NENHUM TEMA
",
1270,5006277-29.2024.4.02.5006,355," 'CONSONANCIA'
"
1271,5006275-59.2024.4.02.5006,"NENHUM TEMA
",
1272,5071696-02.2024.4.02.5101,306," 'CONSONANCIA'
"
1273,5006264-30.2024.4.02.5006,"363
",
1274,5006261-75.2024.4.02.5006,"NENHUM TEMA
",
1275,5071681-33.2024.4.02.5101,183," 'CONSONANCIA'
"
1276,5006260-90.2024.4.02.5006,"283
",
1277,5071677-93.2024.4.02.5101,"NENHUM TEMA
",
1278,5006254-83.2024.4.02.5006,"NENHUM TEMA
",
1279,5030742-20.2024.4.02.5001,329," 'CONSONANCIA'
"
1280,5006250-46.2024.4.02.5006,"192
",
1281,5006247-91.2024.4.02.5006,"NENHUM TEMA
",
1282,5071632-89.2024.4.02.5101,331," 'CONSONANCIA'
"
1283,5006245-24.2024.4.02.5006,"NENHUM TEMA
",
1284,5071615-53.2024.4.02.5101,194," 'CONSONANCIA'
"
1285,5071614-68.2024.4.02.5101,205," 'CONSONANCIA'
"
1286,5071598-17.2024.4.02.5101,329," 'CONSONANCIA'
"
1287,5071580-93.2024.4.02.5101,"319
",
1288,5007199-70.2024.4.02.5103,204," 'CONSONANCIA'
"
1289,5071514-16.2024.4.02.5101,329," 'CONSONANCIA'
"
1290,5071509-91.2024.4.02.5101,"NENHUM TEMA
",
1291,5071471-79.2024.4.02.5101,"1.  O tema da decisão é:
    *   DIREITO TRIBUTÁRIO
    *   ""Saber se o FUSEX é tributo e qual a modalidade de lançamento para fins de contagem do prazo prescricional. VIDE TEMA 356/STJ""
2.  A tese firmada do tema 6 é:
    *   ""A contribuição ao FUSEX é tributo cujo lançamento se efetua de ofício", sujeita ao prazo prescricional quinquenal
1292,5071420-68.2024.4.02.5101,329," 'CONSONANCIA'
"
1293,5071398-10.2024.4.02.5101,203," 'CONSONANCIA'
"
1294,5071362-65.2024.4.02.5101,"NENHUM TEMA
",
1295,5071313-24.2024.4.02.5101,294," 'CONSONANCIA'
"
1296,5071313-24.2024.4.02.5101,364," 'CONSONANCIA'
"
1297,5071293-33.2024.4.02.5101,363," 'CONSONANCIA'
"
1298,5071293-33.2024.4.02.5101,199," 'CONSONANCIA'
"
1299,5009754-91.2023.4.02.5104,362," 'CONSONANCIA'
"
1300,5071287-26.2024.4.02.5101,312," 'CONSONANCIA'
"
1301,5071285-56.2024.4.02.5101,"NENHUM TEMA
",
1302,5007177-12.2024.4.02.5103,3," 'CONSONANCIA'
"
1303,5030589-84.2024.4.02.5001,"NENHUM TEMA
",
1304,5071212-84.2024.4.02.5101,308," 'CONSONANCIA'
"
1305,5071170-35.2024.4.02.5101,306," 'CONSONANCIA'
"
1306,5071109-77.2024.4.02.5101,"NENHUM TEMA
",
1307,5007163-28.2024.4.02.5103,1.  306," 'CONSONANCIA'
"
1308,5007162-43.2024.4.02.5103,329," 'CONSONANCIA'
"
1309,5005003-52.2023.4.02.5107,298," 'DISSONANCIA'
"
1310,5006635-86.2023.4.02.5116,"NENHUM TEMA
",
1311,5071050-89.2024.4.02.5101,"330
",
1312,5071038-75.2024.4.02.5101,"307
",
1313,5071028-31.2024.4.02.5101,"NENHUM TEMA
",
1314,5071028-31.2024.4.02.5101,269," 'CONSONANCIA'
"
1315,5006185-51.2024.4.02.5006,298," 'CONSONANCIA'
"
1316,5005744-65.2023.4.02.5116,"NENHUM TEMA
",
1317,5070983-27.2024.4.02.5101,298," 'CONSONANCIA'
"
1318,5070957-29.2024.4.02.5101,105," 'CONSONANCIA'
"
1319,5004403-67.2024.4.02.5116,319," 'CONSONANCIA'
"
1320,5004403-67.2024.4.02.5116,2," 'CONSONANCIA'
"
1321,5070944-30.2024.4.02.5101,"NENHUM TEMA
",
1322,5070941-75.2024.4.02.5101,"312
",
1323,5070933-98.2024.4.02.5101,329," 'CONSONANCIA'
"
1324,5070859-44.2024.4.02.5101,329," 'CONSONANCIA'
"
1325,5003931-78.2024.4.02.5112,"352
",
1326,5070766-81.2024.4.02.5101,204," 'CONSONANCIA'
"
1327,5070744-23.2024.4.02.5101,298," 'CONSONANCIA'
"
1328,5070744-23.2024.4.02.5101,299," 'CONSONANCIA'
"
1329,5070663-74.2024.4.02.5101,"199
",
1330,5070583-13.2024.4.02.5101,269," 'CONSONANCIA'
"
1331,5070531-17.2024.4.02.5101,265," 'CONSONANCIA'
"
1332,5070473-14.2024.4.02.5101,354," 'CONSONANCIA'
"
1333,5070463-67.2024.4.02.5101,"NENHUM TEMA
",
1334,5070462-82.2024.4.02.5101,1. 271," 'CONSONANCIA'
"
1335,5070429-92.2024.4.02.5101,306," 'CONSONANCIA'
"
1336,5070396-05.2024.4.02.5101,"NENHUM TEMA
",
1337,5070394-35.2024.4.02.5101,"NENHUM TEMA
",
1338,5070388-28.2024.4.02.5101,1," NENHUM TEMA
"
1339,5070385-73.2024.4.02.5101,1.  283," 'CONSONANCIA'
"
1340,5070370-07.2024.4.02.5101,"NENHUM TEMA
",
1341,5070370-07.2024.4.02.5101,204," 'CONSONANCIA'
"
1342,5070355-38.2024.4.02.5101,298," 'CONSONANCIA'
"
1343,5070336-32.2024.4.02.5101,"NENHUM TEMA
",
1344,5070285-21.2024.4.02.5101,291," 'CONSONANCIA'
"
1345,5070285-21.2024.4.02.5101,196," 'CONSONANCIA'
"
1346,5070269-67.2024.4.02.5101,287," 'CONSONANCIA'
"
1347,5070245-39.2024.4.02.5101,329," 'CONSONANCIA'
"
1348,5004382-91.2024.4.02.5116,320," 'CONSONANCIA'
"
1349,5070212-49.2024.4.02.5101,"NENHUM TEMA
",
1350,5070163-08.2024.4.02.5101,"NENHUM TEMA
",
1351,5070160-53.2024.4.02.5101,"NENHUM TEMA
",
1352,5005378-77.2024.4.02.5120,"NENHUM TEMA
",
1353,5070113-79.2024.4.02.5101,306," 'CONSONANCIA'
"
1354,5011073-52.2023.4.02.5118,282," 'CONSONANCIA'
"
1355,5006988-29.2023.4.02.5116,20," 'CONSONANCIA'
"
1356,5119184-84.2023.4.02.5101,"NENHUM TEMA
",
1357,5002646-68.2024.4.02.5106,283," 'CONSONANCIA'
"
1358,5030155-95.2024.4.02.5001,269," 'CONSONANCIA'
"
1359,5069979-52.2024.4.02.5101,298," 'CONSONANCIA'
"
1360,5069936-18.2024.4.02.5101,"NENHUM TEMA
",
1361,5069937-03.2024.4.02.5101,282," 'CONSONANCIA'
"
1362,5069907-65.2024.4.02.5101,327," 'CONSONANCIA'
"
1363,0182619-41.2017.4.02.5162,"NENHUM TEMA
",
1364,0500074-68.2016.4.02.5165,283," 'CONSONANCIA'
"
1365,5069775-08.2024.4.02.5101,332," 'CONSONANCIA'
"
1366,5069735-26.2024.4.02.5101,"NENHUM TEMA
",
1367,5069692-89.2024.4.02.5101,"1.  **Análise da Decisão:**

A decisão em questão trata de uma Medida de Urgência e Agravo Regimental. O cerne da questão envolve a expedição de Requisição de Pequeno Valor (RPV) para cumprimento de tutela de urgência"," com base no Tema 84 do STJ. O tribunal manteve a decisão de expedição da RPV.

2.  **Busca no Arquivo CSV (temas-tnu.csv):**

Precisamos identificar qual tema do arquivo CSV melhor se relaciona com a decisão.

3.  **Enquadramento no Tema:**

Com base no resumo"
1368,5069686-82.2024.4.02.5101,"294
",
1369,5069686-82.2024.4.02.5101,294," 'CONSONANCIA'
"
1370,5069686-82.2024.4.02.5101,"NENHUM TEMA
",
1371,5069680-75.2024.4.02.5101,200," 'CONSONANCIA'
"
1372,5069680-75.2024.4.02.5101,363," 'CONSONANCIA'
"
1373,5132033-88.2023.4.02.5101,356," 'CONSONANCIA'
"
1374,5001946-65.2024.4.02.5115,303," 'CONSONANCIA'
"
1375,5069658-17.2024.4.02.5101,"1.  Apresentação da Decisão:

    *   Número da Decisão: 5069658-17.2024.4.02.5101/RJ
    *   Data da Decisão: 02 de outubro de 2024
    *   Tribunal: 6ª Turma Recursal do Rio de Janeiro
    *   Matéria: Direito Administrativo e Processual Civil
    *   Resumo: Recurso de Medida de Urgência. Retificação de CTPS Digital. Data de saída de empregador anterior. Probabilidade do direito e perigo de dano. Seguro-desemprego. Natureza alimentar. Recurso provido.

2.  Análise e Enquadramento nos Temas da TNU:

    *   O tema central da decisão é a retificação de informações na Carteira de Trabalho Digital (CTPS Digital)"," relacionada à data de saída de um emprego para fins de recebimento de seguro-desemprego.

3.  Verificação no Arquivo `temas-tnu.csv`:

    *   Não há um tema específico que trate exclusivamente da retificação de informações na CTPS Digital ou da relação direta com o seguro-desemprego nesse contexto.
    *   Os temas que tratam de seguro-desemprego (ex: 59"
1376,5003869-38.2024.4.02.5112,"302
",
1377,5069651-25.2024.4.02.5101,"NENHUM TEMA
",
1378,5069637-41.2024.4.02.5101,"NENHUM TEMA
",
1379,5069618-35.2024.4.02.5101,356," 'CONSONANCIA'
"
1380,5069589-82.2024.4.02.5101,"185
",
1381,5069588-97.2024.4.02.5101,212," 'CONSONANCIA'
"
1382,5069587-15.2024.4.02.5101,"330
",
1383,5069570-76.2024.4.02.5101,"354
",
1384,5069515-28.2024.4.02.5101,"NENHUM TEMA
",
1385,5069494-52.2024.4.02.5101,"NENHUM TEMA
",
1386,5069456-40.2024.4.02.5101,"329
",
1387,5006096-28.2024.4.02.5006,356," 'CONSONANCIA'
"
1388,5069447-78.2024.4.02.5101,"5069447-78.2024.4.02.5101/RJ: NENHUM TEMA
",
1389,5069418-28.2024.4.02.5101,331," 'CONSONANCIA'
"
1390,5069417-43.2024.4.02.5101,356," 'CONSONANCIA'
"
1391,5133017-72.2023.4.02.5101,"NENHUM TEMA
",
1392,5069390-60.2024.4.02.5101,331," CONSONANCIA
"
1393,5029943-74.2024.4.02.5001,303," 'CONSONANCIA'
"
1394,5004329-13.2024.4.02.5116,269," 'CONSONANCIA'
"
1395,5001940-58.2024.4.02.5115,"1.  **Análise da Decisão:**
    *   A decisão trata sobre o recebimento do Bolsa Família como família unipessoal e a ausência de direito ao benefício devido à extrapolação do índice permitido pelo Poder Executivo Federal.

2.  **Busca no Arquivo CSV:**
    *   Ao analisar o arquivo `temas-tnu.csv`"," não encontrei um tema específico que aborde diretamente a questão da elegibilidade ao Bolsa Família com base na composição familiar unipessoal e nos critérios estabelecidos pelo programa.

3.  **Conclusão:**
    *   **NENHUM TEMA**
"
1396,5069296-15.2024.4.02.5101,"NENHUM TEMA
",
1397,5069265-92.2024.4.02.5101,209," 'CONSONANCIA'
"
1398,5069106-52.2024.4.02.5101,"2. 'CONSONANCIA'
",
1399,5069104-82.2024.4.02.5101,306," 'CONSONANCIA'
"
1400,5011002-40.2024.4.02.5110,"NENHUM TEMA
",
1401,5069039-87.2024.4.02.5101,306," 'CONSONANCIA'
"
1402,5069036-35.2024.4.02.5101,329," 'CONSONANCIA'
"
1403,5068991-31.2024.4.02.5101,"2.  Se a decisão se encaixa no tema 105 e está em dissonância com este.
Retorno: 'NENHUM TEMA'
",
1404,5068980-02.2024.4.02.5101,"356
",
1405,5068980-02.2024.4.02.5101,"NENHUM TEMA
",
1406,5068945-42.2024.4.02.5101,"344
",
1407,5068795-61.2024.4.02.5101,"328
",
1408,5003620-05.2024.4.02.5107,2," 'CONSONANCIA'
"
1409,5003620-05.2024.4.02.5107,201," 'CONSONANCIA'
"
1410,5068718-52.2024.4.02.5101,"NENHUM TEMA
",
1411,5068718-52.2024.4.02.5101,"NENHUM TEMA
",
1412,5068715-97.2024.4.02.5101,"NENHUM TEMA
",
1413,5068699-46.2024.4.02.5101,369," 'CONSONANCIA'
"
1414,5008504-44.2024.4.02.5118,303," 'CONSONANCIA'
"
1415,5007006-55.2024.4.02.5103,331," 'CONSONANCIA'
"
1416,5011131-72.2024.4.02.5101,"192
",
1417,5012193-89.2020.4.02.5101,"NENHUM TEMA
",
1418,5068257-80.2024.4.02.5101,306," 'CONSONANCIA'
"
1419,5068252-58.2024.4.02.5101,"NENHUM TEMA
",
1420,5010881-12.2024.4.02.5110,306," 'CONSONANCIA'
"
1421,5006993-56.2024.4.02.5103,"NENHUM TEMA
",
1422,5009351-94.2024.4.02.5102,340," 'CONSONANCIA'
"
1423,0152921-11.2017.4.02.5155,"NENHUM TEMA
",
1424,0064425-52.2016.4.02.5151,"NENHUM TEMA
",
1425,0065419-32.2016.4.02.5167,7," 'CONSONANCIA'
"
1426,5068146-96.2024.4.02.5101,329," 'CONSONANCIA'
"
1427,5068146-96.2024.4.02.5101,"NENHUM TEMA
",
1428,5068135-67.2024.4.02.5101,244," 'CONSONANCIA'
"
1429,5068107-02.2024.4.02.5101,"363
",
1430,5068104-47.2024.4.02.5101,1, Julgado
1431,5006035-70.2024.4.02.5006,329," 'CONSONANCIA'
"
1432,5068089-78.2024.4.02.5101,298," 'CONSONANCIA'
"
1433,5068076-79.2024.4.02.5101,64," 'CONSONANCIA'
"
1434,5068064-65.2024.4.02.5101,"NENHUM TEMA
",
1435,5068051-66.2024.4.02.5101,"NENHUM TEMA
",
1436,5068051-66.2024.4.02.5101,"NENHUM TEMA
",
1437,5068047-29.2024.4.02.5101,"NENHUM TEMA
",
1438,5005233-21.2024.4.02.5120,19," 'CONSONANCIA'
"
1439,5067927-83.2024.4.02.5101,310," 'CONSONANCIA'
"
1440,5067913-02.2024.4.02.5101,326," 'CONSONANCIA'
"
1441,5067901-85.2024.4.02.5101,325," 'CONSONANCIA'
"
1442,5067901-85.2024.4.02.5101,"NENHUM TEMA
",
1443,5015565-58.2021.4.02.5118,"NENHUM TEMA
",
1444,5010845-67.2024.4.02.5110,324," 'CONSONANCIA'
"
1445,5005214-15.2024.4.02.5120,244," 'CONSONANCIA'
"
1446,5067800-48.2024.4.02.5101,"NENHUM TEMA
",
1447,5067789-19.2024.4.02.5101,"307
",
1448,5067760-66.2024.4.02.5101,"NENHUM TEMA
",
1449,5067758-96.2024.4.02.5101,"NENHUM TEMA
",
1450,5067735-53.2024.4.02.5101,"NENHUM TEMA
",
1451,5067710-40.2024.4.02.5101,"NENHUM TEMA
",
1452,5067710-40.2024.4.02.5101,244," 'CONSONANCIA'
"
1453,5067699-11.2024.4.02.5101,292," 'CONSONANCIA'
"
1454,5067694-86.2024.4.02.5101,2," 'CONSONANCIA'
"
1455,5067627-24.2024.4.02.5101,329," 'CONSONANCIA'
"
1456,5067627-24.2024.4.02.5101,64," 'CONSONANCIA'
"
1457,0065341-35.2016.4.02.5168,"NENHUM TEMA
",
1458,5067618-62.2024.4.02.5101,306," 'CONSONANCIA'
"
1459,5004269-40.2024.4.02.5116,269," 'CONSONANCIA'
"
1460,5004269-40.2024.4.02.5116,"NENHUM TEMA
",
1461,5067604-78.2024.4.02.5101,306," 'CONSONANCIA'
"
1462,0065379-50.2016.4.02.5167,351," 'CONSONANCIA'
"
1463,5006735-04.2024.4.02.5117,306," 'CONSONANCIA'
"
1464,5006732-49.2024.4.02.5117,354," 'CONSONANCIA'
"
1465,0059120-87.2016.4.02.5151,"NENHUM TEMA
",
1466,0056150-17.2016.4.02.5151,"NENHUM TEMA
",
1467,0065193-72.2016.4.02.5152,64," 'CONSONANCIA'
"
1468,5127700-93.2023.4.02.5101,306," 'CONSONANCIA'
"
1469,5128159-95.2023.4.02.5101,"303
",
1470,5067501-71.2024.4.02.5101,306," 'CONSONANCIA'
"
1471,5067496-49.2024.4.02.5101,315," 'CONSONANCIA'
"
1472,0179140-40.2017.4.02.5162,355," 'CONSONANCIA'
"
1473,5082300-56.2023.4.02.5101,"NENHUM TEMA
",
1474,5067439-31.2024.4.02.5101,306," 'CONSONANCIA'
"
1475,0065415-92.2016.4.02.5167,294," 'CONSONANCIA'
"
1476,5067438-46.2024.4.02.5101,"NENHUM TEMA
",
1477,5007530-64.2024.4.02.5002,"365
",
1478,5029275-06.2024.4.02.5001,185," 'CONSONANCIA'
"
1479,0065879-67.2016.4.02.5151,"1.  A decisão em questão (0065879-67.2016.4.02.5151.pdf) parece se encaixar no tema 270.

    Retorno: 270
",
1480,0064700-98.2016.4.02.5151,248," 'CONSONANCIA'
"
1481,0151477-52.2017.4.02.5151,"1. 1
2. 2
3. 3
4. 4
5. 5"," 'CONSONANCIA'
6. 6"
1482,5008388-38.2024.4.02.5118,326," 'CONSONANCIA'
"
1483,5067336-24.2024.4.02.5101,309," 'CONSONANCIA'
"
1484,5067313-78.2024.4.02.5101,355," 'CONSONANCIA'
"
1485,5005984-59.2024.4.02.5006,"331
",
1486,5067276-51.2024.4.02.5101,302," 'CONSONANCIA'
"
1487,5067264-37.2024.4.02.5101,248," 'CONSONANCIA'
"
1488,5067213-26.2024.4.02.5101,306," 'CONSONANCIA'
"
1489,5067201-12.2024.4.02.5101,306," 'CONSONANCIA'
"
1490,5067148-31.2024.4.02.5101,205," 'CONSONANCIA'
"
1491,5067127-55.2024.4.02.5101,"NENHUM TEMA
",
1492,5010766-88.2024.4.02.5110,219," 'CONSONANCIA'
"
1493,5067075-59.2024.4.02.5101,329," 'CONSONANCIA'
"
1494,5067029-70.2024.4.02.5101,270," 'CONSONANCIA'
"
1495,5067026-18.2024.4.02.5101,"367
",
1496,5067010-64.2024.4.02.5101,286," 'CONSONANCIA'
"
1497,5067000-20.2024.4.02.5101,"NENHUM TEMA
",
1498,5003544-78.2024.4.02.5107,269," 'CONSONANCIA'
"
1499,5066973-37.2024.4.02.5101,"NENHUM TEMA
",
1500,5066903-20.2024.4.02.5101,354," 'CONSONANCIA'
"
1501,5066895-43.2024.4.02.5101,265," 'CONSONANCIA'
"
1502,5066888-51.2024.4.02.5101,331," 'CONSONANCIA'
"
1503,5006666-69.2024.4.02.5117,328," 'CONSONANCIA'
"
1504,5066817-49.2024.4.02.5101,329," 'CONSONANCIA'
"
1505,5066800-13.2024.4.02.5101,31," 'CONSONANCIA'
"
1506,5066797-58.2024.4.02.5101,306," 'CONSONANCIA'
"
1507,5066792-36.2024.4.02.5101,306," 'CONSONANCIA'
"
1508,5066765-53.2024.4.02.5101,194," 'CONSONANCIA'
"
1509,5066741-25.2024.4.02.5101,356, 'CONSONANCIA'
1510,5066726-56.2024.4.02.5101,206," 'CONSONANCIA'
"
1511,5008322-58.2024.4.02.5118,316," 'CONSONANCIA'
"
1512,5066665-98.2024.4.02.5101,"265
",
1513,5066665-98.2024.4.02.5101,"NENHUM TEMA
",
1514,5066600-06.2024.4.02.5101,20," 'CONSONANCIA'
"
1515,5066580-15.2024.4.02.5101,316," 'CONSONANCIA'
"
1516,5066578-45.2024.4.02.5101,"302
",
1517,5066578-45.2024.4.02.5101,356," 'CONSONANCIA'
"
1518,5010715-77.2024.4.02.5110,298," 'CONSONANCIA'
"
1519,5066556-84.2024.4.02.5101,"329
",
1520,5008305-22.2024.4.02.5118,367," 'CONSONANCIA'
"
1521,5006844-60.2024.4.02.5103,"NENHUM TEMA
",
1522,5066460-69.2024.4.02.5101,"NENHUM TEMA
",
1523,5066415-65.2024.4.02.5101,316," 'CONSONANCIA'
"
1524,5066405-21.2024.4.02.5101,315," 'CONSONANCIA'
"
1525,5002132-33.2024.4.02.5101,"NENHUM TEMA
",
1526,5006626-87.2024.4.02.5117,329," 'CONSONANCIA'
"
1527,5066371-46.2024.4.02.5101,287," 'CONSONANCIA'
"
1528,5066348-03.2024.4.02.5101,329," 'CONSONANCIA'
"
1529,5066339-41.2024.4.02.5101,199," 'CONSONANCIA'
"
1530,5066317-80.2024.4.02.5101,306," 'CONSONANCIA'
"
1531,5066307-36.2024.4.02.5101,306," 'CONSONANCIA'
"
1532,5066290-97.2024.4.02.5101,329," 'CONSONANCIA'
"
1533,5066282-23.2024.4.02.5101,283," 'CONSONANCIA'
"
1534,5001285-07.2024.4.02.5109,"NENHUM TEMA
",
1535,5066258-92.2024.4.02.5101,360," 'CONSONANCIA'
"
1536,5004204-45.2024.4.02.5116,"331
",
1537,5001876-48.2024.4.02.5115,352," 'CONSONANCIA'
"
1538,5001876-48.2024.4.02.5115,"215
",
1539,5066123-80.2024.4.02.5101,206," 'CONSONANCIA'
"
1540,5004200-08.2024.4.02.5116,200," 'CONSONANCIA'
"
1541,5066095-15.2024.4.02.5101,"NENHUM TEMA
",
1542,5066061-40.2024.4.02.5101,"354
",
1543,5066053-63.2024.4.02.5101,"294
",
1544,5066053-63.2024.4.02.5101,294," 'CONSONANCIA'
"
1545,5066045-86.2024.4.02.5101,328," 'CONSONANCIA'
"
1546,5066034-57.2024.4.02.5101,"NENHUM TEMA
",
1547,5066024-13.2024.4.02.5101,362," 'CONSONANCIA'
"
1548,5066024-13.2024.4.02.5101,"339
",
1549,5028854-16.2024.4.02.5001,328," 'CONSONANCIA'
"
1550,5028840-32.2024.4.02.5001,306," 'CONSONANCIA'
"
1551,5065965-25.2024.4.02.5101,332," 'CONSONANCIA'
"
1552,5010655-07.2024.4.02.5110,270," 'CONSONANCIA'
"
1553,5065935-87.2024.4.02.5101,328," 'CONSONANCIA'
"
1554,5028804-87.2024.4.02.5001,"1. 5028804-87.2024.4.02.5001.pdf: NENHUM TEMA
",
1555,5005026-22.2024.4.02.5120,302," 'CONSONANCIA'
"
1556,5028762-38.2024.4.02.5001,329," 'CONSONANCIA'
"
1557,5002495-05.2024.4.02.5106,300," 'CONSONANCIA'
"
1558,5065818-96.2024.4.02.5101,329," 'CONSONANCIA'
"
1559,5065759-11.2024.4.02.5101,299," 'CONSONANCIA'
"
1560,5065758-26.2024.4.02.5101,20," 'CONSONANCIA'
"
1561,5065749-64.2024.4.02.5101,199," 'CONSONANCIA'
"
1562,5001052-13.2024.4.02.5108,"NENHUM TEMA
",
1563,5065697-68.2024.4.02.5101,324," 'CONSONANCIA'
"
1564,5065685-54.2024.4.02.5101,309," 'CONSONANCIA'
"
1565,5065685-54.2024.4.02.5101,332," 'CONSONANCIA'
"
1566,5001273-90.2024.4.02.5109,265," 'CONSONANCIA'
"
1567,5065649-12.2024.4.02.5101,"NENHUM TEMA
",
1568,5001508-27.2024.4.02.5119,283," 'CONSONANCIA'
"
1569,5003692-74.2024.4.02.5112,300," 'CONSONANCIA'
"
1570,5005865-98.2024.4.02.5006,"366
",
1571,5065575-55.2024.4.02.5101,1065," 'CONSONANCIA'
"
