decisionId,temaTnu,consonancia,validade,justificativa
296,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
451,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1183,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1568,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1594,258,CONSONANCIA,VALIDA,Tema 258 selecionado por semelhanca de assunto.
397,183,CONSONANCIA,VALIDA,Tema 183 selecionado por semelhanca de assunto.
1553,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
500,120,CONSONANCIA,VALIDA,Tema 120 selecionado por semelhanca de assunto.
1380,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1693,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
113,258,CONSONANCIA,VALIDA,Tema 258 selecionado por semelhanca de assunto.
36,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
59,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
345,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
851,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
340,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1131,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1201,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
207,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
208,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
438,257,CONSONANCIA,VALIDA,Tema 257 selecionado por semelhanca de assunto.
357,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
266,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
305,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
410,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
1750,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
169,90,CONSONANCIA,VALIDA,Tema 90 selecionado por semelhanca de assunto.
243,90,CONSONANCIA,VALIDA,Tema 90 selecionado por semelhanca de assunto.
1153,90,CONSONANCIA,VALIDA,Tema 90 selecionado por semelhanca de assunto.
1788,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1074,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
15,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
422,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
531,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
658,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1031,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1096,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1155,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1185,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1260,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1360,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1441,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1442,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1600,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1601,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1740,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1787,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1943,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1965,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1972,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
1057,257,CONSONANCIA,VALIDA,Tema 257 selecionado por semelhanca de assunto.
325,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
387,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
1482,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
341,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
392,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
845,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
1589,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1994,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
628,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
629,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
745,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
894,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1319,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1320,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1374,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1400,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1552,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1830,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1998,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
903,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
103,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
276,10,CONSONANCIA,VALIDA,Tema 10 selecionado por semelhanca de assunto.
880,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
881,164,CONSONANCIA,VALIDA,Tema 164 selecionado por semelhanca de assunto.
1086,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
1515,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
480,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1643,101,CONSONANCIA,VALIDA,Tema 101 selecionado por semelhanca de assunto.
30,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
71,71,CONSONANCIA,VALIDA,Tema 71 selecionado por semelhanca de assunto.
72,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
173,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
181,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
336,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
491,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
492,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
494,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
495,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
503,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
511,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
548,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
588,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
591,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
594,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
595,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
612,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
613,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
624,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
625,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
635,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
636,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
637,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
638,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
640,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
665,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
684,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
685,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
686,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
725,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
728,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
729,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
730,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
877,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
887,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
905,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
907,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
908,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
909,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
910,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
923,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
924,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
926,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
930,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
956,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
995,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
996,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1020,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1034,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1110,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1244,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1245,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1253,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1261,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1262,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1297,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1298,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1344,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1345,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1351,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1440,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1471,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1483,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1514,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1547,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1548,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1560,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1564,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1565,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1761,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1765,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1813,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1858,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1859,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
1892,84,CONSONANCIA,VALIDA,Tema 84 selecionado por semelhanca de assunto.
10,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
13,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
14,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
19,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
63,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
83,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
88,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
95,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
123,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
133,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
136,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
137,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
142,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
143,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
147,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
152,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
153,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
154,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
156,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
159,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
161,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
162,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
167,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
179,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
188,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
189,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
215,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
224,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
237,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
240,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
259,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
268,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
270,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
272,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
273,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
275,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
280,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
289,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
292,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
307,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
311,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
314,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
350,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
352,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
362,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
367,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
380,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
402,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
414,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
415,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
417,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
424,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
432,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
433,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
436,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
439,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
440,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
442,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
458,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
463,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
471,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
483,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
501,89,CONSONANCIA,VALIDA,Tema 89 selecionado por semelhanca de assunto.
514,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
516,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
529,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
568,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
606,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
610,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
614,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
641,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
676,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
677,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
692,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
702,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
703,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
704,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
705,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
738,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
739,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
740,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
744,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
747,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
749,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
754,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
758,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
759,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
763,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
765,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
801,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
805,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1062,92,CONSONANCIA,VALIDA,Tema 92 selecionado por semelhanca de assunto.
1333,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
116,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
326,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
359,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
365,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
389,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
395,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
400,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
401,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
447,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
468,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
469,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
481,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
798,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
799,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
802,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
820,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
823,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
824,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
916,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
918,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
919,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
953,109,CONSONANCIA,VALIDA,Tema 109 selecionado por semelhanca de assunto.
2000,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
329,363,CONSONANCIA,VALIDA,Tema 363 selecionado por semelhanca de assunto.
37,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
262,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
991,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1133,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1134,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1537,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1538,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1712,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1727,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1831,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1928,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1948,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1949,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1954,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1955,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
1985,224,CONSONANCIA,VALIDA,Tema 224 selecionado por semelhanca de assunto.
246,229,CONSONANCIA,VALIDA,Tema 229 selecionado por semelhanca de assunto.
301,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
309,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
682,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
687,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
726,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
746,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
850,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
955,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1049,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1050,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1078,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1080,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1081,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1143,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1144,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1181,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1182,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1318,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1365,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1909,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1138,249,CONSONANCIA,VALIDA,Tema 249 selecionado por semelhanca de assunto.
1713,94,CONSONANCIA,VALIDA,Tema 94 selecionado por semelhanca de assunto.
876,182,CONSONANCIA,VALIDA,Tema 182 selecionado por semelhanca de assunto.
507,93,CONSONANCIA,VALIDA,Tema 93 selecionado por semelhanca de assunto.
1769,101,CONSONANCIA,VALIDA,Tema 101 selecionado por semelhanca de assunto.
5,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
109,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
125,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
386,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
643,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
734,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
766,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
901,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1128,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1241,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1242,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1250,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1295,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1296,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1619,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1620,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1665,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1711,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1978,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1979,254,CONSONANCIA,VALIDA,Tema 254 selecionado por semelhanca de assunto.
1198,313,CONSONANCIA,VALIDA,Tema 313 selecionado por semelhanca de assunto.
96,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
348,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
411,260,CONSONANCIA,VALIDA,Tema 260 selecionado por semelhanca de assunto.
